chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	NCK1	chr3:136875482-136875966	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	IL20RB	chr3:136966481-136968456	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PLCH1	chr3:155509173-155510071	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC079943.2	chr3:158020875-158022751	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC00504	chr4:14755726-14757709	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CD38	chr4:15842612-15846087	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	KCNIP4	chr4:21160501-21163548	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	STIM2	chr4:26923288-26925528	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AC111194.2	chr4:55058852-55059590	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FRAS1	chr4:78106806-78108428	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ANTXR2	chr4:79939433-79941276	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ANTXR2	chr4:79967277-79971207	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ARHGAP24	chr4:85892598-85893754	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	GRID2	chr4:93611760-93612267	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	TSPAN5	chr4:98595581-98598059	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	CXXC4-AS1	chr4:104689481-104690762	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DKK2	chr4:107208448-107210519	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	IL21-AS1	chr4:122652962-122656810	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	LARP1B	chr4:128214739-128216257	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC107463.1	chr4:135080494-135082744	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC018680.1	chr4:136295259-136298823	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DDX60L	chr4:168444013-168444517	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FAM149A	chr4:186113778-186114277	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC106799.2	chr5:4499725-4500242	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ANKDD1B	chr5:75644047-75647221	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SSBP2	chr5:81618039-81620176	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	XRCC4	chr5:83316484-83318034	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC099520.1	chr5:104519285-104522892	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC008467.1	chr5:109260122-109263232	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CAMK4	chr5:111303792-111305128	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	AC116366.3	chr5:132515083-132516469	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FSTL4	chr5:133584549-133586432	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AC008728.1	chr5:146609989-146613579	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC01470	chr5:152888934-152890620	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ATP10B	chr5:160712079-160714567	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FAM153A	chr5:177773966-177777992	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	GMDS-DT	chr6:2420455-2422929	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AL022068.1	chr6:19765874-19769903	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	RIPOR2	chr6:24813431-24816814	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SUPT3H	chr6:44872662-44873691	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PKHD1	chr6:51875457-51877222	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ME1	chr6:83335189-83337813	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	TBC1D32	chr6:121164447-121167710	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	EYA4	chr6:133470920-133472953	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AL512658.2	chr6:156363230-156363924	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	NOD1	chr7:30439974-30444818	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=unprocessed_pseudogene	SEPT14P1	chr7:63152053-63153749	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	AUTS2	chr7:70198527-70201843	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	GNGT1	chr7:93790671-93793187	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	IMMP2L	chr7:110707277-110711932	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	IMMP2L	chr7:111246039-111248827	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CNTNAP2	chr7:147843982-147847331	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	KCNB2	chr8:72875708-72881083	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AC090578.1	chr8:88687431-88690202	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC103409.1	chr8:91560637-91562086	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	LINC00535	chr8:93407752-93409015	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ZFPM2	chr8:104742380-104744781	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC02055	chr8:135877602-135878890	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC02055	chr8:136440997-136442122	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ZDHHC21	chr9:14665965-14666470	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SLC24A2	chr9:19539602-19540268	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	LINGO2	chr9:28115189-28116431	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AL354861.2	chr9:95698671-95703328	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	MUSK	chr9:110791408-110795968	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SNX30	chr9:112801485-112803646	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707618-11710360	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DMD	chrX:31532095-31535513	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	EDA	chrX:69982540-69983851	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SLC25A43	chrX:119437203-119440978	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=transcribed_unprocessed_pseudogene	Z82195.2	chrX:130517751-130521196	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	TMLHE-AS1	chrX:155519113-155521756	69.77
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	LRRC7	chr1:69886894-69887391	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174381663-174382606	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174591595-174595504	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	AL357793.1	chr1:193721166-193722653	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	DENND1B	chr1:197708262-197710375	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	HPSE2	chr10:99153879-99154384	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	SLC2A13	chr12:39979455-39979977	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	TMEM117	chr12:44110131-44113944	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=transcribed_processed_pseudogene	AC012158.1	chr12:64291583-64292071	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC02341	chr13:42426031-42426558	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	AL512506.3	chr13:43974475-43975148	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	RB1	chr13:48466699-48468791	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	SCFD1	chr14:30686196-30690565	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	RGS6	chr14:71980275-71980992	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=antisense	AC066613.2	chr15:51418245-51422012	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	WDR72	chr15:53541784-53542525	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	CSNK1G1	chr15:64327759-64328562	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC02141	chr16:59977746-59978248	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC01982	chr17:52408057-52408553	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	PTPRM	chr18:8061700-8062197	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	THORLNC	chr2:118141217-118141709	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	CNTNAP5	chr2:124409006-124409527	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	PPP1R1C	chr2:182029426-182030175	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	HECW2	chr2:196525680-196526271	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	ERBB4	chr2:211889706-211890224	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	PTPRT	chr20:42207400-42207918	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC02008	chr3:82338688-82339193	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	CD96	chr3:111560454-111560976	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	SLC15A2	chr3:121936894-121937446	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	COL6A6	chr3:130628982-130632405	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	NLGN1	chr3:174263654-174264443	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	FGF12	chr3:192153303-192154065	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	AC107463.1	chr4:135080494-135082744	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC01470	chr5:152741998-152742746	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	LINC01470	chr5:153075241-153075756	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	GMDS-DT	chr6:2420455-2422929	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=lincRNA	AL589740.1	chr6:98392186-98392707	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	TBC1D32	chr6:121162855-121164328	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=processed_transcript	NPSR1-AS1	chr7:34514777-34515276	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=antisense	LINC00535	chr8:93406906-93407434	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	NIPAL2	chr8:98261442-98261940	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	CNTLN	chr9:17289204-17289716	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	LINGO2	chr9:28349272-28349789	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	FKTN	chr9:105580390-105580965	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	ARMCX4	chrX:101472116-101472608	33.5
chr1	89751419	89751490	LRRC8C	Intronic	gene_type=protein_coding	MAMLD1	chrX:150419621-150420144	33.5
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	BCAR3	chr1:93795634-93796350	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146718575-146723080	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	FAM129A	chr1:184845913-184846844	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	SPATA17	chr1:217695508-217696023	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	SCFD1	chr14:30686196-30690565	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	AGBL1	chr15:86528546-86529042	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=antisense	AC092142.1	chr16:82139580-82140064	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=lincRNA	AC021506.1	chr18:75847096-75851698	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	PLEKHH2	chr2:43665427-43665912	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	PGAP1	chr2:196905553-196906477	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	PACRG	chr6:162843653-162844176	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=lincRNA	AC103409.1	chr8:91558688-91559479	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=lincRNA	CCDC26	chr8:129157182-129157689	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=lincRNA	LINC02055	chr8:135876161-135877348	68.24
chr1	89752300	89752308	LRRC8C	Intronic	gene_type=protein_coding	CLCN5	chrX:50024491-50025395	68.24
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	SRGAP2B	chr1:144967458-144968564	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174845249-174846036	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	SRGAP2	chr1:206329814-206330930	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	PRKG1	chr10:52236439-52236962	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	AL583836.1	chr10:94819444-94819972	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=antisense	AC087276.2	chr11:43347906-43348874	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	DIS3L2	chr2:232151216-232153745	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	CADPS	chr3:62849602-62850088	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=lincRNA	LINC02027	chr3:81052032-81056316	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	IGSF11	chr3:118917326-118918219	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	MARCH1	chr4:164144927-164145423	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	SHISAL2B	chr5:64711327-64711845	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	GABRG2	chr5:162032843-162033593	38.52
chrX	32246452	32246465	DMD	Intronic	gene_type=protein_coding	BCLAF3	chrX:19942345-19943604	38.52
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174237137-174237766	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=lincRNA	AL390957.1	chr1:192501992-192502528	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	DENND1B	chr1:197708262-197710375	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	SLC39A12	chr10:18034584-18035113	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	PRKG1	chr10:52234704-52235219	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	LRRC4C	chr11:40589487-40589988	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49726672-49727167	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	RGS6	chr14:71980275-71980992	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	WDR72	chr15:53541784-53542525	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	CSNK1G1	chr15:64327759-64328562	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=lincRNA	LINC01572	chr16:72628652-72629161	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	ARHGAP15	chr2:143662979-143663483	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=lincRNA	AC016766.1	chr2:164262527-164263039	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	NLGN1	chr3:174263654-174264443	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	FGF12	chr3:192153303-192154065	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	RAP1GDS1	chr4:98321275-98321786	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=lincRNA	LINC01340	chr5:97517898-97518406	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=transcribed_unitary_pseudogene	OFCC1	chr6:9969992-9970522	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=lincRNA	AL589740.1	chr6:98392186-98392707	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=processed_transcript	NPSR1-AS1	chr7:34514777-34515276	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	IMMP2L	chr7:110707277-110711932	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	XKR6	chr8:10936389-10936907	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	MMP16	chr8:88150135-88150782	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	ADAMTSL1	chr9:18712665-18713172	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	FRG1HP	chr9:41151352-41151873	63.28
chr1	89751244	89751248	LRRC8C	Intronic	gene_type=protein_coding	DIAPH2	chrX:97513513-97514011	63.28
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	RASAL2	chr1:178315746-178316302	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	RALGPS2	chr1:178841610-178842566	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	PCDH9	chr13:66741958-66742467	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	CEP128	chr14:80858099-80858618	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	SMIM36	chr17:55506019-55506682	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	KIF16B	chr20:16549435-16549989	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	CCDC192	chr5:127734741-127735238	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	AC008676.3	chr5:157438083-157438596	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	HECW1	chr7:43413411-43413966	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	HNF4G	chr8:75446914-75447440	49.43
chr1	89561538	89561589	LRRC8B	Intronic	gene_type=protein_coding	ADAMTSL1	chr9:17924356-17924855	49.43
chr7	117529021	117529053	CFTR	Intronic	gene_type=protein_coding	SUSD4	chr1:223317923-223318419	31.33
chr7	117529021	117529053	CFTR	Intronic	gene_type=protein_coding	PRKCA	chr17:66596688-66597362	31.33
chr7	117529021	117529053	CFTR	Intronic	gene_type=protein_coding	FRAS1	chr4:78111005-78111507	31.33
chr7	117529021	117529053	CFTR	Intronic	gene_type=protein_coding	WDR70	chr5:37459754-37460556	31.33
chr7	117529021	117529053	CFTR	Intronic	gene_type=antisense	MEF2C-AS1	chr5:89186169-89186667	31.33
chr7	117529021	117529053	CFTR	Intronic	gene_type=protein_coding	C6orf118	chr6:165305816-165306326	31.33
chr15	82250202	82250516	EFL1	Intronic	gene_type=transcribed_unprocessed_pseudogene	EFL1P1	chr15:84092500-84093280	71.86
chr15	82242400	82243674	EFL1	Intronic	gene_type=transcribed_unprocessed_pseudogene	EFL1P1	chr15:84099380-84101116	95.49
chr16	30188728	30189075	CORO1A	2	gene_type=protein_coding	BOLA2	chr16:29449044-29450101	99.44
chr17	42219412	42219691	STAT5B	7	gene_type=protein_coding	STAT5A	chr17:42299614-42300346	64.35
chr21	43053191	43055676	CBS	18	gene_type=protein_coding	CBSL	chr21:6444506-6458724	96.15
chr21	43055856	43056562	CBS	6	gene_type=protein_coding	CBSL	chr21:6444506-6458724	80.73
chr21	43056737	43057192	CBS	16	gene_type=protein_coding	CBSL	chr21:6444506-6458724	77.76
chr21	43057577	43059913	CBS	15	gene_type=protein_coding	CBSL	chr21:6444506-6458724	95.65
chr21	43060101	43061691	CBS	1	gene_type=protein_coding	CBSL	chr21:6444506-6458724	92.44
